id,customerId,status,totalAmount,currency,createdAt,updatedAt,completedAt,createdBy
so753,cust81,COMPLETED,288802,INR,2024-07-11T09:44:50.924Z,2025-03-05T00:28:18.481Z,2025-12-07T21:29:26.143Z,u8
so754,cust109,COMPLETED,245331,INR,2024-07-27T15:32:18.539Z,2025-11-22T05:18:25.570Z,2025-12-12T09:40:41.032Z,u7
so755,cust98,COMPLETED,46230,INR,2025-11-18T06:44:12.001Z,2025-10-14T10:27:58.798Z,2025-02-20T00:11:21.055Z,u1
so756,cust26,COMPLETED,362873,INR,2025-10-19T23:47:48.155Z,2025-02-21T08:45:45.236Z,2024-11-27T03:16:38.054Z,u4
so757,cust40,COMPLETED,417148,INR,2026-02-04T04:51:47.844Z,2025-02-20T13:05:56.135Z,2026-01-26T20:14:13.295Z,u4
so758,cust27,COMPLETED,183644,INR,2024-08-14T10:47:25.972Z,2025-10-10T17:27:16.920Z,2025-10-18T16:39:32.837Z,u6
so759,cust135,COMPLETED,853601,INR,2024-10-01T22:05:40.621Z,2025-01-09T19:09:28.781Z,2024-04-29T03:57:17.296Z,u4
so760,cust91,COMPLETED,753100,INR,2025-09-08T09:15:29.097Z,2025-08-20T02:20:16.131Z,2025-10-07T21:15:09.394Z,u4
so761,cust40,COMPLETED,120260,INR,2025-12-18T18:10:29.591Z,2025-07-21T15:20:10.466Z,2026-01-14T22:34:12.129Z,u1
so762,cust34,COMPLETED,1908,INR,2025-04-16T01:03:23.270Z,2024-03-26T21:56:47.162Z,2025-11-18T18:34:49.635Z,u2
so763,cust109,COMPLETED,501251,INR,2024-12-29T22:55:50.750Z,2024-09-30T12:33:35.718Z,2024-08-10T14:28:39.736Z,u4
so764,cust113,COMPLETED,202047,INR,2024-06-20T12:45:34.220Z,2024-11-12T08:15:11.560Z,2024-03-26T04:31:23.631Z,u6
so765,cust4,COMPLETED,456283,INR,2025-11-17T15:02:11.752Z,2024-11-25T04:55:02.907Z,2024-12-01T05:46:25.929Z,u6
so766,cust107,COMPLETED,52156,INR,2025-10-29T03:37:17.350Z,2025-07-11T08:29:26.019Z,2025-07-14T20:55:44.075Z,u8
so767,cust146,COMPLETED,389001,INR,2025-01-14T18:11:28.741Z,2024-03-20T21:10:27.488Z,2026-02-19T07:33:32.587Z,u6
so768,cust56,COMPLETED,129664,INR,2025-12-09T03:38:28.592Z,2024-09-26T03:28:05.772Z,2025-06-03T15:22:45.204Z,u2
so769,cust73,COMPLETED,179660,INR,2024-12-17T10:08:43.875Z,2026-01-11T18:30:18.961Z,2025-11-28T02:06:34.805Z,u1
so770,cust74,COMPLETED,500186,INR,2024-06-25T17:38:12.516Z,2024-09-27T15:59:51.018Z,2024-12-06T14:22:01.008Z,u9
so771,cust27,COMPLETED,534008,INR,2025-04-19T03:59:45.061Z,2026-01-28T14:36:19.383Z,2025-02-08T17:41:18.916Z,u4
so772,cust148,COMPLETED,486530,INR,2025-02-06T23:03:15.939Z,2024-05-10T07:24:55.903Z,2025-04-21T18:38:51.729Z,u1
so773,cust94,COMPLETED,44473,INR,2025-06-28T13:21:29.893Z,2024-08-23T09:50:04.687Z,2025-08-20T14:11:48.613Z,u4
so774,cust55,COMPLETED,172483,INR,2025-11-03T01:59:24.060Z,2024-07-11T02:37:29.089Z,2024-09-18T05:23:23.912Z,u10
so775,cust43,COMPLETED,108701,INR,2025-02-28T05:22:38.919Z,2024-09-26T08:40:39.793Z,2026-03-04T16:50:14.618Z,u3
so776,cust120,COMPLETED,260220,INR,2024-08-23T00:38:18.641Z,2024-08-23T06:45:21.935Z,2025-04-30T23:25:52.739Z,u3
so777,cust44,COMPLETED,289800,INR,2024-08-23T05:59:56.544Z,2024-04-12T04:45:58.833Z,2025-03-21T16:58:14.793Z,u10
so778,cust51,COMPLETED,395323,INR,2024-06-18T19:37:12.060Z,2025-12-01T01:43:52.383Z,2025-05-17T23:36:10.219Z,u5
so779,cust48,COMPLETED,455141,INR,2025-02-07T12:47:30.350Z,2024-03-23T10:17:31.858Z,2024-06-19T14:11:31.057Z,u5
so780,cust125,COMPLETED,338295,INR,2024-03-28T06:14:22.487Z,2024-08-20T15:00:52.388Z,2024-09-16T12:22:47.625Z,u8
so781,cust14,COMPLETED,307095,INR,2025-12-25T23:17:39.118Z,2025-08-06T04:57:42.917Z,2025-01-18T22:03:44.495Z,u3
so782,cust123,COMPLETED,9217,INR,2024-10-17T22:20:08.529Z,2025-10-01T16:47:00.464Z,2025-08-22T19:10:29.984Z,u6
so783,cust111,COMPLETED,190657,INR,2025-12-17T02:50:39.610Z,2024-05-16T09:56:51.303Z,2024-03-14T00:01:51.572Z,u5
so784,cust7,COMPLETED,207965,INR,2024-11-21T22:56:10.087Z,2026-02-13T22:29:01.689Z,2025-07-10T03:45:37.142Z,u9
so785,cust107,COMPLETED,565874,INR,2024-07-17T17:56:07.111Z,2024-05-13T02:13:38.503Z,2024-07-10T12:51:43.266Z,u2
so786,cust92,COMPLETED,80265,INR,2025-08-16T13:44:20.827Z,2025-01-04T17:56:03.188Z,2025-01-09T09:10:23.752Z,u8
so787,cust45,COMPLETED,498307,INR,2026-01-11T21:51:17.154Z,2025-07-03T09:32:54.530Z,2024-08-20T10:48:34.136Z,u3
so788,cust80,COMPLETED,343316,INR,2025-05-05T11:11:29.055Z,2026-02-28T04:16:35.178Z,2025-09-17T11:50:02.156Z,u3
so789,cust106,COMPLETED,488896,INR,2025-07-20T15:12:20.738Z,2026-02-17T06:54:09.979Z,2024-08-18T06:46:26.679Z,u8
so790,cust38,COMPLETED,247397,INR,2024-08-19T03:33:37.279Z,2024-12-08T17:38:24.916Z,2024-08-03T13:41:47.895Z,u2
so791,cust57,COMPLETED,332481,INR,2024-11-28T01:56:55.375Z,2025-12-07T13:38:42.231Z,2024-11-02T16:48:25.957Z,u2
so792,cust127,COMPLETED,501037,INR,2025-12-20T08:55:44.873Z,2024-08-10T01:42:41.762Z,2025-11-16T19:20:48.643Z,u1
so793,cust63,COMPLETED,683751,INR,2024-05-15T16:03:57.339Z,2025-08-01T22:56:45.762Z,2024-05-19T08:05:41.802Z,u7
so794,cust7,COMPLETED,417458,INR,2026-01-15T11:38:54.375Z,2024-08-04T18:36:18.775Z,2025-09-05T22:58:15.799Z,u1
so795,cust6,COMPLETED,551848,INR,2024-04-18T18:56:27.039Z,2024-09-27T17:59:59.296Z,2024-09-26T21:24:59.310Z,u10
so796,cust7,COMPLETED,124496,INR,2025-08-03T09:50:51.254Z,2025-10-25T03:33:35.863Z,2024-12-04T11:49:15.297Z,u1
so797,cust102,COMPLETED,1060466,INR,2025-01-24T17:42:54.583Z,2025-12-16T05:23:04.190Z,2025-01-03T16:54:18.252Z,u5
so798,cust144,COMPLETED,188801,INR,2026-01-27T05:19:24.435Z,2024-05-16T09:29:56.051Z,2024-04-20T11:30:59.273Z,u8
so799,cust29,COMPLETED,119544,INR,2025-07-12T20:53:05.452Z,2024-11-04T06:09:17.656Z,2025-10-09T22:10:05.700Z,u3
so800,cust119,COMPLETED,223826,INR,2025-04-13T11:35:09.162Z,2025-10-02T04:16:31.334Z,2024-09-10T01:21:39.140Z,u10
so801,cust43,COMPLETED,209164,INR,2024-10-25T19:08:17.108Z,2025-09-03T00:32:21.666Z,2024-04-19T22:01:27.003Z,u2
so802,cust69,COMPLETED,154281,INR,2024-06-07T19:11:34.648Z,2025-06-03T20:06:29.023Z,2024-12-14T05:11:09.723Z,u5
so803,cust96,COMPLETED,622313,INR,2025-04-21T11:10:05.991Z,2024-12-14T03:37:22.813Z,2025-07-06T07:00:47.356Z,u3
so804,cust144,COMPLETED,85056,INR,2024-06-25T21:13:18.079Z,2024-08-18T03:48:36.165Z,2025-10-20T19:26:25.191Z,u2
so805,cust13,COMPLETED,323288,INR,2025-01-05T13:52:22.648Z,2024-03-25T02:18:14.160Z,2025-09-19T05:04:00.215Z,u3
so806,cust101,COMPLETED,468716,INR,2024-11-14T22:49:28.366Z,2026-01-27T16:33:39.902Z,2025-01-07T11:24:20.215Z,u8
so807,cust5,COMPLETED,65282,INR,2025-09-15T04:49:17.095Z,2025-12-02T21:12:18.569Z,2024-12-24T13:36:06.943Z,u7
so808,cust10,COMPLETED,29267,INR,2025-06-21T14:11:48.886Z,2024-04-13T11:11:17.995Z,2025-11-04T09:21:54.041Z,u3
so809,cust148,COMPLETED,659642,INR,2025-10-31T11:26:13.175Z,2025-05-09T02:34:45.361Z,2024-04-11T07:10:42.134Z,u3
so810,cust55,COMPLETED,380605,INR,2025-10-19T12:59:48.011Z,2025-08-26T12:56:29.372Z,2024-04-28T22:33:30.979Z,u7
so811,cust49,COMPLETED,439343,INR,2025-08-29T18:36:10.686Z,2025-03-21T12:43:13.530Z,2026-02-02T08:56:31.647Z,u3
so812,cust118,COMPLETED,3550,INR,2024-04-06T10:33:58.120Z,2024-12-07T11:13:29.526Z,2025-02-10T05:16:36.817Z,u2
so813,cust91,COMPLETED,323051,INR,2024-11-26T05:20:51.613Z,2025-12-04T06:15:48.000Z,2025-02-16T21:58:03.457Z,u3
so814,cust5,COMPLETED,76223,INR,2025-11-29T14:56:34.667Z,2024-11-06T11:08:45.826Z,2024-06-02T02:35:17.863Z,u7
so815,cust99,COMPLETED,230711,INR,2025-05-10T07:12:40.492Z,2026-02-19T09:02:34.490Z,2025-02-28T15:03:54.086Z,u4
so816,cust20,COMPLETED,354015,INR,2024-12-19T02:43:32.614Z,2025-12-25T04:08:10.568Z,2025-08-17T11:15:40.356Z,u9
so817,cust65,COMPLETED,310800,INR,2025-02-17T13:51:58.022Z,2024-09-21T12:09:28.162Z,2025-05-30T08:28:29.513Z,u6
so818,cust33,COMPLETED,252965,INR,2024-08-03T06:42:38.399Z,2024-11-26T05:50:33.377Z,2026-01-30T01:01:27.157Z,u8
so819,cust25,COMPLETED,398224,INR,2025-01-04T23:33:28.776Z,2024-09-13T10:38:22.577Z,2025-12-01T17:05:30.381Z,u8
so820,cust136,COMPLETED,414633,INR,2024-08-19T02:46:30.297Z,2026-02-12T23:14:11.841Z,2026-02-13T13:17:47.557Z,u10
so821,cust75,COMPLETED,477601,INR,2024-08-13T20:05:22.346Z,2024-10-15T14:10:54.303Z,2025-03-06T18:55:31.251Z,u10
so822,cust31,COMPLETED,75502,INR,2025-03-27T09:19:10.905Z,2024-07-11T01:35:01.288Z,2024-10-17T14:08:01.002Z,u2
so823,cust89,COMPLETED,434821,INR,2024-07-18T17:39:06.108Z,2025-03-22T02:26:17.489Z,2024-09-18T05:48:22.443Z,u3
so824,cust56,COMPLETED,234733,INR,2024-05-06T07:36:31.579Z,2025-10-11T01:36:23.274Z,2025-07-04T09:19:44.482Z,u10
so825,cust83,COMPLETED,444691,INR,2024-12-13T02:43:15.713Z,2025-10-31T13:25:09.923Z,2025-11-20T02:08:14.796Z,u7
so826,cust103,COMPLETED,728519,INR,2024-05-05T02:56:23.673Z,2025-04-17T20:31:16.893Z,2025-01-19T13:58:22.166Z,u5
so827,cust135,COMPLETED,324997,INR,2024-11-19T06:42:12.154Z,2024-12-30T19:00:57.299Z,2024-06-11T21:53:32.343Z,u8
so828,cust36,COMPLETED,169884,INR,2024-04-11T03:50:13.528Z,2025-02-08T02:12:23.262Z,2024-08-22T10:09:54.971Z,u10
so829,cust23,COMPLETED,185605,INR,2024-12-20T02:32:58.186Z,2024-11-17T12:02:39.309Z,2025-07-09T15:18:24.903Z,u7
so830,cust145,COMPLETED,282796,INR,2024-06-13T03:06:51.153Z,2024-11-24T18:11:23.490Z,2024-05-19T17:41:00.808Z,u8
so831,cust61,COMPLETED,171067,INR,2024-10-30T09:03:03.845Z,2024-03-08T20:05:30.638Z,2025-05-20T19:10:05.890Z,u5
so832,cust15,COMPLETED,299331,INR,2025-12-23T00:25:06.186Z,2026-01-10T00:40:28.172Z,2025-02-25T22:08:43.114Z,u1
so833,cust30,COMPLETED,581275,INR,2024-12-14T01:08:58.030Z,2024-12-14T01:03:14.995Z,2025-12-14T05:24:17.515Z,u10
so834,cust6,COMPLETED,48104,INR,2025-04-25T22:23:09.502Z,2025-06-25T13:07:21.270Z,2025-01-23T20:05:10.699Z,u1
so835,cust92,COMPLETED,594113,INR,2025-07-20T15:38:45.919Z,2024-04-26T08:46:58.296Z,2026-02-22T22:26:53.987Z,u8
so836,cust87,COMPLETED,180686,INR,2024-07-29T15:09:41.110Z,2025-10-09T18:25:28.566Z,2024-10-13T23:28:29.746Z,u7
so837,cust28,COMPLETED,398086,INR,2024-09-30T23:28:59.713Z,2024-06-02T13:19:33.846Z,2025-08-01T10:36:34.354Z,u6
so838,cust40,COMPLETED,267528,INR,2025-12-27T02:46:11.840Z,2024-09-28T15:19:57.937Z,2025-03-03T14:00:04.582Z,u10
so839,cust150,COMPLETED,269288,INR,2024-09-05T02:03:17.926Z,2024-11-26T00:25:56.722Z,2026-03-05T16:43:01.687Z,u1
so840,cust145,COMPLETED,84520,INR,2025-03-15T18:27:30.230Z,2024-11-29T09:41:29.498Z,2026-01-18T14:29:39.710Z,u6
so841,cust49,COMPLETED,112335,INR,2024-06-06T19:19:49.092Z,2025-03-04T14:39:33.025Z,2026-01-18T21:29:14.340Z,u3
so842,cust74,COMPLETED,230684,INR,2026-02-28T12:53:25.240Z,2026-01-29T01:08:11.784Z,2024-08-16T09:40:39.350Z,u8
so843,cust120,COMPLETED,275795,INR,2025-11-14T00:45:18.310Z,2025-09-06T20:05:51.745Z,2024-08-15T15:04:28.225Z,u4
so844,cust6,COMPLETED,53840,INR,2025-12-04T16:03:38.449Z,2024-10-30T17:11:13.659Z,2025-10-14T00:53:36.677Z,u9
so845,cust27,COMPLETED,445058,INR,2025-09-15T11:41:29.632Z,2025-01-20T19:32:01.559Z,2024-04-07T17:33:17.561Z,u2
so846,cust29,COMPLETED,710,INR,2024-05-25T10:26:54.060Z,2024-10-21T01:30:23.182Z,2024-08-22T20:57:42.782Z,u9
so847,cust77,COMPLETED,91568,INR,2025-10-29T23:32:45.818Z,2024-03-27T11:01:52.089Z,2024-11-03T22:27:20.941Z,u3
so848,cust139,COMPLETED,185211,INR,2025-01-18T09:10:11.055Z,2024-04-06T12:55:25.973Z,2025-11-07T07:57:37.137Z,u10
so849,cust71,COMPLETED,344408,INR,2025-05-23T06:21:33.111Z,2025-04-04T13:14:35.920Z,2024-09-20T22:05:06.736Z,u2
so850,cust124,COMPLETED,243860,INR,2024-06-14T02:01:24.132Z,2025-02-28T23:23:19.053Z,2024-07-27T19:44:58.532Z,u5
so851,cust137,COMPLETED,640339,INR,2025-03-16T22:29:02.815Z,2025-06-28T14:16:02.859Z,2025-01-02T01:36:43.363Z,u8
so852,cust128,COMPLETED,381256,INR,2025-05-10T22:19:21.267Z,2025-08-07T05:47:51.515Z,2025-02-15T13:37:55.148Z,u9
so853,cust130,COMPLETED,366276,INR,2024-07-13T21:59:56.530Z,2024-09-21T19:31:53.599Z,2025-11-30T11:11:09.696Z,u8
so854,cust41,COMPLETED,142723,INR,2024-05-13T14:06:25.389Z,2025-12-18T01:38:51.268Z,2025-08-15T11:27:16.051Z,u10
so855,cust135,COMPLETED,32576,INR,2024-11-26T23:58:27.536Z,2025-10-19T08:34:58.302Z,2024-07-12T18:56:51.619Z,u8
so856,cust122,COMPLETED,57189,INR,2026-02-21T00:57:24.189Z,2026-02-08T19:12:21.853Z,2025-10-13T12:25:27.952Z,u9
so857,cust94,COMPLETED,54852,INR,2025-08-04T05:03:50.290Z,2024-10-11T18:26:42.840Z,2025-02-08T23:23:46.731Z,u8
so858,cust21,COMPLETED,308016,INR,2025-02-28T13:27:41.511Z,2024-11-11T14:03:16.726Z,2024-04-03T23:02:59.913Z,u7
so859,cust110,COMPLETED,73727,INR,2026-01-30T22:33:37.120Z,2024-05-15T04:44:56.160Z,2025-07-18T21:23:27.353Z,u3
so860,cust127,COMPLETED,167776,INR,2026-01-17T10:43:49.119Z,2024-03-10T13:36:49.735Z,2025-05-10T01:19:01.753Z,u6
so861,cust8,COMPLETED,596574,INR,2025-09-24T08:45:27.036Z,2026-02-24T22:40:16.260Z,2024-05-20T22:12:06.908Z,u1
so862,cust95,COMPLETED,394262,INR,2024-08-17T14:07:51.320Z,2025-03-22T10:49:11.438Z,2025-07-13T22:34:17.519Z,u6
so863,cust72,COMPLETED,71182,INR,2024-04-08T00:54:50.100Z,2024-09-08T07:27:32.381Z,2025-09-07T06:22:23.090Z,u7
so864,cust54,COMPLETED,597518,INR,2025-02-03T06:36:00.755Z,2024-08-23T09:44:02.846Z,2025-01-14T10:53:47.043Z,u10
so865,cust114,COMPLETED,2047,INR,2024-12-30T20:02:48.845Z,2024-06-11T12:35:44.473Z,2024-05-24T19:47:23.893Z,u6
so866,cust5,COMPLETED,316520,INR,2025-10-06T12:34:32.107Z,2025-07-28T04:49:58.855Z,2025-12-04T08:55:58.857Z,u3
so867,cust85,COMPLETED,151113,INR,2024-09-04T00:23:51.528Z,2026-01-03T04:48:37.596Z,2025-09-10T07:32:31.111Z,u9
so868,cust55,COMPLETED,238056,INR,2025-07-29T14:59:38.346Z,2025-08-22T11:31:54.046Z,2026-01-11T15:57:49.228Z,u1
so869,cust62,COMPLETED,189346,INR,2025-04-20T08:28:39.502Z,2025-09-11T23:50:50.291Z,2025-10-16T21:43:43.498Z,u5
so870,cust75,COMPLETED,54970,INR,2025-11-11T17:16:40.519Z,2024-12-08T18:10:29.245Z,2025-01-12T06:28:24.514Z,u2
so871,cust95,COMPLETED,833248,INR,2025-02-08T00:55:21.358Z,2024-10-10T18:34:31.200Z,2025-11-12T06:36:38.107Z,u1
so872,cust136,COMPLETED,482633,INR,2024-09-16T01:23:40.984Z,2024-05-31T17:41:29.324Z,2025-11-02T07:06:17.696Z,u10
so873,cust28,COMPLETED,21228,INR,2024-07-06T08:16:44.494Z,2025-12-13T02:35:22.295Z,2025-05-30T21:37:31.245Z,u9
so874,cust150,COMPLETED,154459,INR,2026-02-03T15:32:21.209Z,2024-08-16T07:32:01.895Z,2025-09-25T22:39:15.477Z,u9
so875,cust5,COMPLETED,474038,INR,2025-12-06T03:57:56.943Z,2026-01-13T14:12:06.976Z,2024-12-03T00:37:57.589Z,u4
so876,cust30,COMPLETED,486133,INR,2024-05-07T06:20:50.600Z,2025-09-17T21:41:11.949Z,2025-01-30T05:24:40.699Z,u6
so877,cust143,COMPLETED,428885,INR,2025-09-26T16:49:10.262Z,2025-12-31T05:59:20.886Z,2025-09-24T05:58:04.313Z,u3
so878,cust36,COMPLETED,425620,INR,2025-05-24T10:46:54.577Z,2025-06-03T02:23:38.117Z,2024-09-30T15:05:17.837Z,u6
so879,cust105,COMPLETED,154066,INR,2024-07-23T19:30:07.718Z,2026-02-20T08:53:12.303Z,2025-03-17T12:20:06.421Z,u9
so880,cust43,COMPLETED,10974,INR,2026-01-26T15:57:32.366Z,2024-11-20T20:37:27.966Z,2026-02-03T22:44:55.767Z,u6
so881,cust22,COMPLETED,47304,INR,2024-09-30T15:23:07.365Z,2025-05-03T22:32:05.682Z,2024-06-03T08:53:53.883Z,u3
so882,cust101,COMPLETED,494114,INR,2024-12-07T12:30:02.492Z,2026-01-29T15:34:02.370Z,2024-03-31T10:56:06.759Z,u3
so883,cust99,COMPLETED,288047,INR,2025-12-26T08:54:39.376Z,2024-10-02T04:11:54.078Z,2025-04-07T16:45:09.201Z,u1
so884,cust148,COMPLETED,461484,INR,2024-12-29T22:20:11.544Z,2026-03-06T23:33:01.589Z,2024-10-08T12:01:10.921Z,u8
so885,cust107,COMPLETED,86524,INR,2026-02-15T11:43:40.803Z,2026-02-23T20:04:29.875Z,2025-09-14T12:45:43.961Z,u4
so886,cust118,COMPLETED,265939,INR,2025-06-14T11:53:26.302Z,2025-10-29T18:43:37.924Z,2025-04-18T01:52:55.385Z,u7
so887,cust20,COMPLETED,465066,INR,2024-09-21T06:43:22.482Z,2025-06-26T11:35:03.458Z,2024-08-06T19:50:07.753Z,u1
so888,cust66,COMPLETED,509236,INR,2024-07-29T23:33:19.980Z,2024-06-19T14:43:16.495Z,2025-12-08T13:48:25.101Z,u1
so889,cust117,COMPLETED,192336,INR,2025-06-22T06:23:24.584Z,2025-09-29T01:17:20.731Z,2025-12-22T03:12:32.389Z,u9
so890,cust120,COMPLETED,534280,INR,2024-09-06T11:22:49.660Z,2025-12-14T09:28:23.053Z,2024-03-14T07:07:42.855Z,u3
so891,cust42,COMPLETED,349553,INR,2024-09-28T13:07:58.669Z,2024-04-30T23:24:27.539Z,2025-11-23T02:14:41.616Z,u4
so892,cust148,COMPLETED,564464,INR,2024-11-07T09:15:48.457Z,2025-04-06T13:59:34.508Z,2024-12-28T06:20:57.756Z,u10
so893,cust2,COMPLETED,57888,INR,2024-03-11T13:43:42.524Z,2025-11-29T11:04:39.325Z,2025-02-03T00:51:12.014Z,u8
so894,cust49,COMPLETED,152791,INR,2024-05-27T01:45:53.545Z,2026-01-02T17:53:15.412Z,2025-08-07T23:39:43.500Z,u1
so895,cust9,COMPLETED,225366,INR,2025-09-30T08:12:52.472Z,2024-03-09T23:15:56.188Z,2024-10-20T06:19:34.128Z,u5
so896,cust42,COMPLETED,864578,INR,2025-03-21T15:46:46.342Z,2025-07-30T23:31:09.712Z,2026-03-02T18:47:15.601Z,u1
so897,cust53,COMPLETED,89572,INR,2025-03-11T01:35:11.799Z,2025-11-02T15:21:07.749Z,2026-01-11T03:02:32.523Z,u1
so898,cust65,COMPLETED,119526,INR,2026-01-26T18:54:44.954Z,2024-10-17T16:53:08.583Z,2024-05-18T05:35:20.843Z,u10
so899,cust8,COMPLETED,41023,INR,2024-09-08T18:08:02.600Z,2025-09-26T04:17:24.996Z,2024-07-14T17:00:17.964Z,u1
so900,cust111,COMPLETED,459906,INR,2025-03-21T06:37:56.491Z,2024-11-05T17:26:13.655Z,2024-04-22T05:22:54.335Z,u4
