id,orderId,productId,quantity,price,createdAt
soi1723,so699,p288,2,51427,2025-11-24T22:30:50.315Z
soi1724,so699,p293,3,71208,2025-06-17T21:29:29.444Z
soi1725,so700,p172,4,40398,2025-01-25T10:11:17.413Z
soi1726,so700,p361,2,10835,2024-09-27T12:20:21.218Z
soi1727,so701,p33,4,37782,2024-07-08T23:20:06.591Z
soi1728,so701,p396,4,4919,2024-04-14T04:56:25.399Z
soi1729,so702,p160,3,53153,2024-08-05T09:53:04.427Z
soi1730,so703,p106,5,62354,2025-11-30T04:21:27.888Z
soi1731,so703,p386,1,28680,2025-06-17T17:05:47.811Z
soi1732,so704,p300,2,33558,2024-12-09T00:25:27.515Z
soi1733,so704,p299,5,35149,2025-09-24T09:09:05.599Z
soi1734,so705,p76,5,52624,2025-02-23T09:51:31.125Z
soi1735,so705,p21,4,19847,2024-05-10T16:47:34.896Z
soi1736,so706,p351,3,3144,2024-09-04T07:34:11.513Z
soi1737,so706,p364,5,66869,2024-05-14T16:31:52.416Z
soi1738,so706,p16,5,66379,2025-03-29T19:41:17.092Z
soi1739,so706,p396,1,4919,2025-12-14T23:09:14.694Z
soi1740,so707,p62,4,23299,2025-01-29T02:43:21.481Z
soi1741,so707,p122,4,4138,2025-12-03T12:20:54.413Z
soi1742,so707,p31,4,51520,2024-09-04T10:18:01.593Z
soi1743,so707,p171,3,67572,2024-08-28T22:02:11.186Z
soi1744,so708,p109,1,17566,2025-12-15T20:23:24.285Z
soi1745,so708,p202,2,48999,2025-04-04T01:46:04.195Z
soi1746,so709,p130,2,58876,2024-11-02T02:37:37.170Z
soi1747,so709,p185,3,64354,2024-06-02T06:51:30.839Z
soi1748,so710,p333,4,13777,2026-01-20T02:20:55.032Z
soi1749,so710,p303,2,79948,2024-11-08T21:56:08.604Z
soi1750,so710,p340,2,2057,2025-04-23T12:44:13.846Z
soi1751,so711,p99,1,3476,2024-06-30T17:42:56.355Z
soi1752,so711,p240,2,63310,2025-05-01T04:02:58.786Z
soi1753,so711,p38,5,71936,2026-02-17T23:57:17.362Z
soi1754,so711,p208,2,4419,2025-11-20T06:26:30.576Z
soi1755,so712,p236,4,9251,2025-02-12T12:03:50.806Z
soi1756,so712,p45,4,17287,2024-11-27T18:32:45.374Z
soi1757,so712,p221,2,7788,2025-01-12T08:55:40.324Z
soi1758,so713,p399,4,2897,2025-06-22T03:46:35.461Z
soi1759,so714,p303,3,79948,2025-04-04T03:59:37.350Z
soi1760,so715,p176,2,41999,2025-06-08T20:29:06.677Z
soi1761,so715,p281,3,10851,2026-02-28T07:50:25.185Z
soi1762,so715,p347,5,76223,2025-02-26T18:07:28.619Z
soi1763,so716,p248,3,9756,2025-11-21T03:15:05.558Z
soi1764,so716,p139,5,33494,2025-12-30T17:40:20.991Z
soi1765,so716,p311,5,78071,2025-01-16T20:51:39.190Z
soi1766,so717,p122,4,4138,2025-12-11T08:40:36.063Z
soi1767,so717,p171,1,67572,2024-10-31T16:48:28.849Z
soi1768,so717,p65,1,77216,2025-07-29T11:26:39.456Z
soi1769,so717,p195,5,53530,2025-06-03T08:21:57.802Z
soi1770,so718,p138,2,78960,2024-03-10T19:20:32.148Z
soi1771,so718,p95,1,56233,2025-12-09T03:33:20.941Z
soi1772,so718,p119,3,50118,2025-06-03T02:31:12.940Z
soi1773,so718,p390,2,50297,2025-05-12T22:36:00.103Z
soi1774,so719,p393,4,69749,2025-05-29T21:41:05.435Z
soi1775,so720,p186,3,55465,2025-08-15T17:22:06.748Z
soi1776,so720,p52,5,40647,2025-01-05T11:15:50.607Z
soi1777,so720,p233,3,33869,2026-02-23T01:56:33.543Z
soi1778,so721,p347,3,76223,2025-01-22T06:41:39.420Z
soi1779,so721,p150,4,30855,2024-08-09T23:42:08.832Z
soi1780,so722,p76,2,52624,2024-10-21T18:05:23.346Z
soi1781,so722,p192,3,78095,2024-07-09T21:05:17.237Z
soi1782,so723,p76,5,52624,2024-12-10T05:31:13.732Z
soi1783,so723,p348,3,9960,2025-11-15T18:39:17.487Z
soi1784,so724,p124,3,35180,2024-08-25T21:22:31.515Z
soi1785,so724,p248,2,9756,2024-04-17T20:44:17.102Z
soi1786,so725,p374,2,33586,2024-12-10T09:08:46.117Z
soi1787,so725,p182,3,58207,2024-03-10T09:35:10.443Z
soi1788,so725,p27,2,20344,2025-05-01T06:33:55.786Z
soi1789,so725,p355,4,6659,2025-12-28T11:22:58.376Z
soi1790,so726,p15,5,1084,2024-10-03T23:57:19.441Z
soi1791,so726,p378,3,47833,2024-04-22T18:12:35.922Z
soi1792,so726,p183,4,3658,2025-05-20T02:27:59.597Z
soi1793,so727,p359,4,776,2025-01-26T01:41:32.702Z
soi1794,so727,p85,4,58962,2024-05-26T00:00:51.075Z
soi1795,so728,p178,2,42857,2024-12-05T21:40:16.804Z
soi1796,so729,p393,5,69749,2025-06-28T13:16:12.925Z
soi1797,so729,p196,3,66509,2025-09-24T10:56:28.087Z
soi1798,so729,p112,3,43868,2024-09-02T02:20:11.482Z
soi1799,so729,p183,5,3658,2024-09-28T11:15:04.268Z
soi1800,so730,p376,1,55814,2024-06-20T19:54:16.009Z
soi1801,so730,p208,4,4419,2024-11-07T11:41:40.962Z
soi1802,so730,p227,4,76684,2025-06-28T07:00:40.374Z
soi1803,so731,p107,4,66694,2025-05-16T21:45:20.646Z
soi1804,so732,p226,3,27618,2024-11-24T22:56:36.554Z
soi1805,so732,p283,3,24052,2025-03-05T00:44:33.260Z
soi1806,so732,p6,1,16467,2024-12-03T06:57:23.225Z
soi1807,so733,p272,3,61091,2025-06-07T19:10:42.577Z
soi1808,so733,p120,3,23941,2024-10-07T09:25:53.466Z
soi1809,so733,p151,1,46126,2025-05-20T08:23:38.484Z
soi1810,so734,p13,2,73689,2026-02-02T21:47:51.040Z
soi1811,so734,p268,4,66361,2024-09-14T22:36:07.266Z
soi1812,so734,p339,2,30308,2024-10-13T22:49:05.102Z
soi1813,so735,p264,5,44796,2024-03-15T13:29:25.717Z
soi1814,so736,p386,2,28680,2024-04-01T21:31:19.091Z
soi1815,so737,p70,2,32644,2025-05-21T10:30:44.846Z
soi1816,so737,p299,5,35149,2025-07-20T20:54:41.883Z
soi1817,so738,p394,2,57960,2026-02-25T13:38:09.308Z
soi1818,so739,p258,5,36305,2025-06-25T16:13:58.001Z
soi1819,so739,p115,4,21075,2025-01-23T21:03:40.034Z
soi1820,so739,p208,2,4419,2025-09-15T14:26:56.336Z
soi1821,so740,p11,2,68567,2026-01-24T11:25:35.119Z
soi1822,so740,p243,2,74618,2025-01-17T02:04:11.705Z
soi1823,so740,p123,1,54852,2025-09-07T05:47:21.590Z
soi1824,so740,p154,2,32721,2025-06-16T11:03:42.588Z
soi1825,so741,p10,1,57582,2025-08-08T20:20:06.055Z
soi1826,so741,p283,2,24052,2025-02-02T02:31:05.142Z
soi1827,so741,p293,2,71208,2024-12-04T20:12:14.177Z
soi1828,so741,p221,4,7788,2026-02-19T08:08:56.108Z
soi1829,so742,p62,4,23299,2024-05-26T18:37:19.470Z
soi1830,so742,p278,4,74731,2025-12-07T16:21:35.528Z
soi1831,so742,p172,2,40398,2024-11-03T20:03:41.757Z
soi1832,so742,p8,2,47763,2024-07-21T02:51:52.926Z
soi1833,so743,p266,4,2121,2024-10-24T00:45:14.595Z
soi1834,so743,p57,5,19910,2025-01-01T16:34:13.820Z
soi1835,so744,p122,4,4138,2025-05-08T10:17:41.530Z
soi1836,so745,p200,4,74904,2024-06-09T16:59:28.544Z
soi1837,so745,p6,2,16467,2024-11-19T14:40:57.107Z
soi1838,so745,p221,4,7788,2025-11-08T17:57:13.045Z
soi1839,so745,p391,4,43662,2024-10-03T09:28:39.194Z
soi1840,so746,p214,5,56485,2024-03-23T09:13:54.444Z
soi1841,so746,p366,4,37121,2026-01-26T21:04:43.552Z
soi1842,so746,p317,3,47687,2025-01-12T09:34:09.912Z
soi1843,so747,p102,2,72261,2024-05-16T19:57:41.016Z
soi1844,so748,p56,1,52186,2025-12-13T13:57:46.433Z
soi1845,so748,p175,1,13757,2024-08-22T06:59:01.461Z
soi1846,so749,p161,5,26907,2025-09-25T06:51:42.954Z
soi1847,so749,p175,4,13757,2024-08-23T22:24:56.189Z
soi1848,so750,p263,5,76523,2025-09-04T23:00:34.712Z
soi1849,so751,p220,1,2818,2025-07-09T17:44:28.383Z
soi1850,so752,p6,2,16467,2025-06-05T22:26:53.384Z
soi1851,so753,p18,3,2357,2024-07-22T19:35:44.036Z
soi1852,so753,p376,5,55814,2025-10-25T04:05:06.635Z
soi1853,so753,p294,3,887,2026-03-03T01:53:56.328Z
soi1854,so754,p153,3,56769,2025-02-10T02:04:34.948Z
soi1855,so754,p60,2,37512,2025-01-14T18:53:37.555Z
soi1856,so755,p177,2,23115,2025-03-16T23:53:19.414Z
soi1857,so756,p243,4,74618,2025-07-31T23:07:08.916Z
soi1858,so756,p74,3,21467,2025-04-01T07:18:42.031Z
soi1859,so757,p82,2,8266,2025-04-17T15:23:18.958Z
soi1860,so757,p321,5,13812,2024-05-12T02:27:31.075Z
soi1861,so757,p57,2,19910,2025-09-25T20:16:22.630Z
soi1862,so757,p94,4,72934,2026-02-02T14:07:33.734Z
soi1863,so758,p36,4,45911,2024-04-08T00:41:30.106Z
soi1864,so759,p195,1,53530,2025-01-23T19:07:04.907Z
soi1865,so759,p41,5,65963,2025-03-03T20:16:46.356Z
soi1866,so759,p202,4,48999,2025-02-24T06:11:15.079Z
soi1867,so759,p123,5,54852,2025-06-06T14:55:49.768Z
soi1868,so760,p244,3,5538,2024-03-29T00:37:49.948Z
soi1869,so760,p372,5,78769,2024-08-04T03:44:24.292Z
soi1870,so760,p350,4,39842,2025-09-11T12:34:50.572Z
soi1871,so760,p272,3,61091,2025-12-16T00:51:27.283Z
soi1872,so761,p283,5,24052,2025-02-17T13:58:53.368Z
soi1873,so762,p197,4,477,2025-05-30T23:31:26.711Z
soi1874,so763,p337,1,42377,2026-02-25T20:29:09.547Z
soi1875,so763,p301,5,69834,2024-09-01T05:54:42.546Z
soi1876,so763,p123,2,54852,2024-07-27T09:47:19.559Z
soi1877,so764,p238,5,32847,2025-12-04T01:11:24.363Z
soi1878,so764,p66,4,9453,2024-12-09T14:00:00.000Z
soi1879,so765,p254,1,68416,2024-09-14T01:24:48.044Z
soi1880,so765,p16,5,66379,2025-04-03T10:10:53.479Z
soi1881,so765,p265,2,27986,2024-07-12T18:43:25.585Z
soi1882,so766,p330,2,23924,2024-11-24T13:37:13.276Z
soi1883,so766,p384,4,1077,2025-12-30T12:00:08.814Z
soi1884,so767,p136,2,77501,2026-01-17T21:17:49.314Z
soi1885,so767,p143,5,16027,2026-01-21T16:57:19.076Z
soi1886,so767,p84,4,38466,2025-07-07T10:57:16.591Z
soi1887,so768,p288,1,51427,2024-11-27T09:00:01.094Z
soi1888,so768,p380,1,78237,2025-07-03T23:39:40.770Z
soi1889,so769,p313,2,24136,2025-08-11T12:53:45.297Z
soi1890,so769,p238,4,32847,2024-03-08T10:07:34.880Z
soi1891,so770,p210,3,2047,2025-05-19T09:56:27.219Z
soi1892,so770,p322,3,33080,2024-11-20T21:50:09.986Z
soi1893,so770,p146,3,56607,2024-10-09T00:34:52.832Z
soi1894,so770,p329,4,56246,2025-06-07T09:04:24.533Z
soi1895,so771,p113,4,70699,2024-09-14T00:20:19.449Z
soi1896,so771,p200,1,74904,2024-10-22T07:59:29.935Z
soi1897,so771,p208,2,4419,2024-08-22T05:59:52.542Z
soi1898,so771,p139,5,33494,2025-07-30T00:21:47.782Z
soi1899,so772,p391,4,43662,2024-09-03T10:55:40.131Z
soi1900,so772,p4,2,39663,2024-03-17T04:25:46.307Z
soi1901,so772,p322,4,33080,2024-10-27T09:07:35.307Z
soi1902,so772,p119,2,50118,2024-06-03T12:20:14.352Z
soi1903,so773,p222,1,40165,2024-11-05T13:35:27.436Z
soi1904,so773,p384,4,1077,2025-02-02T20:12:13.169Z
soi1905,so774,p313,3,24136,2024-05-07T21:26:42.061Z
soi1906,so774,p53,5,20015,2025-04-07T09:15:28.300Z
soi1907,so775,p183,3,3658,2025-07-17T05:27:01.819Z
soi1908,so775,p101,1,73591,2024-12-11T07:25:01.462Z
soi1909,so775,p313,1,24136,2025-10-28T06:23:34.903Z
soi1910,so776,p224,4,65055,2025-10-06T04:03:26.246Z
soi1911,so777,p394,5,57960,2025-02-14T14:30:03.343Z
soi1912,so778,p119,5,50118,2025-02-20T01:05:18.020Z
soi1913,so778,p59,2,23193,2025-03-26T18:01:27.497Z
soi1914,so778,p159,2,48731,2025-12-14T19:20:20.784Z
soi1915,so778,p231,5,177,2025-10-10T15:23:21.703Z
soi1916,so779,p125,3,23907,2024-04-13T18:01:17.361Z
soi1917,so779,p227,5,76684,2024-10-21T23:52:53.669Z
soi1918,so780,p359,2,776,2025-05-26T05:57:09.099Z
soi1919,so780,p38,4,71936,2024-10-25T12:59:36.606Z
soi1920,so780,p202,1,48999,2025-01-04T08:31:31.383Z
soi1921,so781,p275,1,13628,2026-02-01T18:19:31.233Z
soi1922,so781,p20,3,42689,2025-06-23T00:28:57.840Z
soi1923,so781,p322,5,33080,2025-01-25T21:31:49.068Z
soi1924,so782,p50,1,9217,2024-09-10T03:22:16.963Z
soi1925,so783,p271,2,40413,2024-12-19T13:05:28.065Z
soi1926,so783,p41,1,65963,2024-04-19T19:10:14.657Z
soi1927,so783,p112,1,43868,2025-05-14T20:48:28.987Z
soi1928,so784,p87,5,41593,2024-06-13T08:34:18.360Z
soi1929,so785,p14,3,54970,2025-10-28T05:14:45.298Z
soi1930,so785,p56,5,52186,2025-11-17T17:15:39.535Z
soi1931,so785,p223,2,70017,2024-12-11T15:41:42.262Z
soi1932,so786,p262,1,39618,2025-11-05T03:07:06.766Z
soi1933,so786,p52,1,40647,2025-02-19T01:04:18.001Z
soi1934,so787,p214,5,56485,2024-05-27T10:59:08.886Z
soi1935,so787,p141,3,24364,2025-05-13T05:58:04.896Z
soi1936,so787,p60,3,37512,2025-09-11T10:58:11.639Z
soi1937,so787,p135,2,15127,2025-11-03T02:56:22.318Z
soi1938,so788,p248,1,9756,2024-10-20T21:33:32.080Z
soi1939,so788,p394,4,57960,2024-09-12T01:34:25.420Z
soi1940,so788,p27,5,20344,2025-11-25T04:45:32.505Z
soi1941,so789,p241,5,44546,2024-12-04T12:57:50.396Z
soi1942,so789,p300,1,33558,2025-10-06T06:49:01.950Z
soi1943,so789,p381,3,52919,2024-11-04T03:54:15.574Z
soi1944,so789,p215,3,24617,2025-01-07T17:04:32.463Z
soi1945,so790,p150,5,30855,2025-01-23T20:40:49.211Z
soi1946,so790,p137,5,16252,2024-07-12T23:54:17.670Z
soi1947,so790,p306,3,3954,2025-04-07T01:25:00.167Z
soi1948,so791,p165,1,65866,2025-07-25T16:19:13.224Z
soi1949,so791,p128,5,53323,2024-12-15T15:05:57.461Z
soi1950,so792,p134,3,56311,2026-01-08T00:26:40.793Z
soi1951,so792,p142,2,22135,2026-01-03T15:04:43.737Z
soi1952,so792,p307,5,45784,2024-08-25T09:04:22.131Z
soi1953,so792,p55,3,19638,2026-02-25T21:16:19.546Z
soi1954,so793,p243,5,74618,2026-01-23T02:25:01.653Z
soi1955,so793,p188,2,42439,2024-11-29T12:13:50.808Z
soi1956,so793,p320,3,75261,2025-03-18T08:53:58.013Z
soi1957,so794,p200,2,74904,2024-11-19T21:32:39.903Z
soi1958,so794,p195,5,53530,2025-08-13T22:01:35.978Z
soi1959,so795,p146,2,56607,2026-02-08T21:03:55.316Z
soi1960,so795,p340,3,2057,2025-01-29T15:07:24.461Z
soi1961,so795,p363,3,59741,2025-01-03T15:43:01.877Z
soi1962,so795,p240,4,63310,2025-02-01T15:27:32.702Z
soi1963,so796,p223,1,70017,2024-09-07T17:18:03.184Z
soi1964,so796,p373,2,4112,2024-03-19T00:36:37.293Z
soi1965,so796,p236,5,9251,2024-08-09T06:46:03.835Z
soi1966,so797,p156,4,34779,2024-07-22T15:12:41.269Z
soi1967,so797,p303,5,79948,2024-11-11T08:59:08.492Z
soi1968,so797,p17,5,39968,2025-04-20T08:38:48.297Z
soi1969,so797,p185,5,64354,2025-08-01T06:51:02.275Z
soi1970,so798,p334,1,25767,2026-01-29T21:04:17.979Z
soi1971,so798,p83,4,17803,2025-04-07T00:35:00.502Z
soi1972,so798,p36,2,45911,2024-04-02T20:28:44.397Z
soi1973,so799,p357,4,29886,2026-02-20T23:47:06.606Z
soi1974,so800,p262,2,39618,2025-11-03T06:46:27.265Z
soi1975,so800,p338,5,28918,2024-05-28T16:36:03.330Z
soi1976,so801,p391,3,43662,2025-07-24T20:40:31.751Z
soi1977,so801,p260,2,39089,2024-09-16T09:26:16.115Z
soi1978,so802,p288,3,51427,2024-05-21T17:06:12.924Z
soi1979,so803,p393,3,69749,2025-06-29T11:26:22.721Z
soi1980,so803,p72,4,15103,2025-09-19T13:02:00.126Z
soi1981,so803,p275,3,13628,2025-07-08T17:41:16.523Z
soi1982,so803,p106,5,62354,2025-03-24T11:44:35.120Z
soi1983,so804,p174,4,17857,2025-05-04T13:19:08.901Z
soi1984,so804,p275,1,13628,2024-05-22T23:06:15.824Z
soi1985,so805,p387,1,60386,2024-08-16T13:06:24.344Z
soi1986,so805,p329,3,56246,2025-12-16T14:12:17.013Z
soi1987,so805,p217,2,47082,2025-06-27T09:10:51.492Z
soi1988,so806,p288,4,51427,2025-08-12T20:30:26.210Z
soi1989,so806,p51,4,15552,2025-10-23T21:48:36.187Z
soi1990,so806,p372,2,78769,2026-02-13T21:54:29.665Z
soi1991,so806,p343,2,21631,2026-03-01T07:02:22.219Z
soi1992,so807,p46,2,32641,2025-03-01T23:35:04.957Z
soi1993,so808,p149,3,8790,2024-06-25T08:14:35.732Z
soi1994,so808,p399,1,2897,2024-05-20T06:24:59.548Z
soi1995,so809,p258,1,36305,2024-07-15T10:16:17.858Z
soi1996,so809,p23,5,68856,2025-08-12T10:35:19.822Z
soi1997,so809,p337,5,42377,2026-03-06T07:56:19.643Z
soi1998,so809,p374,2,33586,2025-11-08T12:21:08.852Z
soi1999,so810,p100,5,48135,2026-03-04T00:06:53.636Z
soi2000,so810,p265,5,27986,2024-12-30T13:40:25.916Z
soi2001,so811,p212,2,8914,2026-01-14T02:24:56.783Z
soi2002,so811,p167,5,41246,2026-03-03T23:01:02.144Z
soi2003,so811,p126,4,37575,2025-07-01T00:50:25.038Z
soi2004,so811,p335,5,12997,2025-11-27T00:45:45.389Z
soi2005,so812,p86,5,710,2024-03-08T13:34:37.312Z
soi2006,so813,p116,4,43254,2026-02-18T11:06:46.555Z
soi2007,so813,p78,5,30007,2025-07-08T20:54:45.931Z
soi2008,so814,p347,1,76223,2024-12-16T23:07:40.459Z
soi2009,so815,p222,5,40165,2025-06-20T03:30:14.948Z
soi2010,so815,p357,1,29886,2024-08-08T05:06:52.739Z
soi2011,so816,p252,5,70803,2024-09-15T08:00:04.338Z
soi2012,so817,p339,4,30308,2024-06-23T18:51:49.657Z
soi2013,so817,p392,2,8779,2025-10-31T14:29:42.151Z
soi2014,so817,p3,5,34402,2024-07-28T17:40:29.212Z
soi2015,so818,p360,1,30091,2025-06-08T03:32:01.912Z
soi2016,so818,p95,3,56233,2025-04-03T18:40:26.068Z
soi2017,so818,p361,5,10835,2024-12-06T21:44:29.108Z
soi2018,so819,p351,4,3144,2026-02-10T21:51:32.564Z
soi2019,so819,p234,4,76372,2024-03-15T20:16:44.517Z
soi2020,so819,p358,4,20040,2025-09-16T00:24:09.681Z
soi2021,so820,p213,5,56389,2024-04-14T06:43:10.860Z
soi2022,so820,p196,1,66509,2026-03-03T21:14:41.326Z
soi2023,so820,p17,1,39968,2024-04-01T03:31:55.507Z
soi2024,so820,p267,1,26211,2024-03-26T13:08:38.125Z
soi2025,so821,p24,4,26566,2026-01-27T13:57:42.843Z
soi2026,so821,p360,2,30091,2024-03-28T16:16:09.530Z
soi2027,so821,p257,5,62231,2026-01-05T02:46:26.493Z
soi2028,so822,p270,2,37751,2024-06-07T14:26:28.464Z
soi2029,so823,p232,4,62825,2024-08-06T14:39:34.789Z
soi2030,so823,p182,1,58207,2025-02-11T08:29:16.153Z
soi2031,so823,p133,2,62657,2025-09-04T08:29:33.574Z
soi2032,so824,p393,1,69749,2024-05-02T00:07:31.856Z
soi2033,so824,p167,4,41246,2024-12-29T22:22:07.389Z
soi2034,so825,p257,5,62231,2025-09-26T10:03:34.370Z
soi2035,so825,p186,1,55465,2024-08-29T14:22:02.893Z
soi2036,so825,p311,1,78071,2026-02-01T04:31:48.156Z
soi2037,so826,p293,3,71208,2025-07-22T23:04:42.495Z
soi2038,so826,p117,3,61803,2025-04-01T22:26:33.439Z
soi2039,so826,p273,4,72448,2024-11-30T04:29:31.655Z
soi2040,so826,p21,2,19847,2024-07-27T07:26:15.955Z
soi2041,so827,p41,2,65963,2024-09-03T21:16:57.766Z
soi2042,so827,p179,1,58839,2024-12-07T03:40:28.443Z
soi2043,so827,p300,4,33558,2024-12-27T00:16:30.226Z
soi2044,so828,p174,2,17857,2025-03-22T11:07:28.922Z
soi2045,so828,p71,2,67085,2025-11-11T13:37:04.975Z
soi2046,so829,p366,5,37121,2024-06-23T20:41:47.575Z
soi2047,so830,p113,4,70699,2025-12-05T13:17:26.481Z
soi2048,so831,p109,1,17566,2024-07-29T23:59:34.750Z
soi2049,so831,p379,4,1193,2024-07-04T01:20:26.589Z
soi2050,so831,p390,2,50297,2024-08-20T11:36:58.137Z
soi2051,so831,p100,1,48135,2026-01-30T23:37:22.908Z
soi2052,so832,p333,2,13777,2025-09-03T06:29:34.008Z
soi2053,so832,p307,5,45784,2024-03-08T09:50:56.355Z
soi2054,so832,p178,1,42857,2026-01-28T19:32:27.169Z
soi2055,so833,p184,3,10152,2026-01-18T08:57:51.371Z
soi2056,so833,p104,5,42489,2024-06-09T11:26:37.705Z
soi2057,so833,p310,5,55242,2025-04-02T14:50:20.713Z
soi2058,so833,p93,2,31082,2024-06-08T10:48:11.415Z
soi2059,so834,p283,2,24052,2025-10-16T12:33:58.003Z
soi2060,so835,p334,1,25767,2025-06-27T04:52:57.221Z
soi2061,so835,p214,3,56485,2026-03-05T00:09:33.751Z
soi2062,so835,p161,3,26907,2025-12-25T11:33:56.487Z
soi2063,so835,p259,5,63634,2024-05-02T19:13:29.204Z
soi2064,so836,p255,4,7060,2025-06-24T11:49:00.146Z
soi2065,so836,p347,2,76223,2024-10-21T22:21:38.871Z
soi2066,so837,p352,3,63952,2024-07-09T04:25:22.855Z
soi2067,so837,p167,5,41246,2024-10-16T04:36:12.983Z
soi2068,so838,p147,1,72890,2025-01-11T00:58:54.160Z
soi2069,so838,p256,1,52085,2024-10-18T02:47:32.059Z
soi2070,so838,p269,2,18553,2024-09-03T11:43:24.623Z
soi2071,so838,p299,3,35149,2024-12-10T18:49:41.537Z
soi2072,so839,p109,2,17566,2026-01-13T03:59:45.886Z
soi2073,so839,p254,2,68416,2025-03-10T18:13:17.278Z
soi2074,so839,p181,4,24331,2025-07-23T19:37:13.665Z
soi2075,so840,p140,5,16904,2025-12-11T10:05:18.028Z
soi2076,so841,p319,5,5259,2025-01-08T06:06:54.808Z
soi2077,so841,p386,3,28680,2024-11-25T00:19:03.904Z
soi2078,so842,p338,3,28918,2024-07-22T08:45:42.379Z
soi2079,so842,p229,2,71965,2024-10-29T12:47:55.131Z
soi2080,so843,p242,1,8145,2024-11-26T18:34:27.835Z
soi2081,so843,p195,5,53530,2024-12-23T02:42:14.208Z
soi2082,so844,p304,5,10768,2025-05-04T14:26:39.604Z
soi2083,so845,p194,5,32767,2026-03-05T14:29:17.161Z
soi2084,so845,p251,4,17257,2025-04-17T15:40:37.014Z
soi2085,so845,p188,5,42439,2025-08-06T16:18:44.205Z
soi2086,so846,p86,1,710,2025-11-05T17:51:58.085Z
soi2087,so847,p307,2,45784,2025-04-11T03:54:11.587Z
soi2088,so848,p175,1,13757,2025-07-03T22:36:31.795Z
soi2089,so848,p274,1,49799,2025-07-23T05:43:17.577Z
soi2090,so848,p181,5,24331,2025-12-04T23:03:22.925Z
soi2091,so849,p246,4,64168,2024-04-30T15:32:34.074Z
soi2092,so849,p112,2,43868,2025-12-31T12:39:29.895Z
soi2093,so850,p286,2,20419,2025-02-07T06:39:24.407Z
soi2094,so850,p206,3,67674,2025-07-04T07:54:27.572Z
soi2095,so851,p381,4,52919,2024-06-08T02:56:10.199Z
soi2096,so851,p239,5,68757,2025-12-15T12:42:06.682Z
soi2097,so851,p188,2,42439,2024-06-08T05:05:54.780Z
soi2098,so852,p134,3,56311,2024-04-30T14:29:33.346Z
soi2099,so852,p379,3,1193,2025-06-27T14:28:21.434Z
soi2100,so852,p56,4,52186,2024-04-28T13:40:49.221Z
soi2101,so853,p397,2,10434,2024-07-28T02:38:29.496Z
soi2102,so853,p337,4,42377,2024-09-06T08:08:06.830Z
soi2103,so853,p124,5,35180,2025-06-26T23:23:01.153Z
soi2104,so854,p140,2,16904,2026-01-31T19:46:00.650Z
soi2105,so854,p258,3,36305,2024-09-20T01:42:33.076Z
soi2106,so855,p336,4,8144,2024-09-17T10:43:40.032Z
soi2107,so856,p145,1,57189,2024-12-11T14:05:06.213Z
soi2108,so857,p123,1,54852,2024-05-03T23:55:49.785Z
soi2109,so858,p238,4,32847,2024-07-27T22:32:55.336Z
soi2110,so858,p130,3,58876,2025-01-20T17:47:50.799Z
soi2111,so859,p204,1,73727,2024-08-04T19:45:03.986Z
soi2112,so860,p390,2,50297,2024-04-26T12:04:16.039Z
soi2113,so860,p211,2,33591,2025-02-16T20:03:36.824Z
soi2114,so861,p217,5,47082,2026-01-22T06:32:05.608Z
soi2115,so861,p342,4,64617,2024-10-10T19:23:18.990Z
soi2116,so861,p345,2,51348,2026-02-08T06:52:23.701Z
soi2117,so862,p176,1,41999,2025-07-21T10:34:58.162Z
soi2118,so862,p194,1,32767,2025-12-12T04:10:20.195Z
soi2119,so862,p326,2,77256,2024-07-20T14:52:58.732Z
soi2120,so862,p167,4,41246,2025-11-02T11:19:25.291Z
soi2121,so863,p385,1,71182,2024-11-18T14:22:31.237Z
soi2122,so864,p203,5,27385,2024-12-09T16:27:40.978Z
soi2123,so864,p145,5,57189,2025-04-19T17:06:37.752Z
soi2124,so864,p391,4,43662,2025-05-21T07:00:31.168Z
soi2125,so865,p210,1,2047,2024-04-15T11:07:15.172Z
soi2126,so866,p127,4,18217,2024-09-06T14:14:54.412Z
soi2127,so866,p141,2,24364,2025-10-08T20:08:32.405Z
soi2128,so866,p153,3,56769,2024-11-05T04:04:56.094Z
soi2129,so866,p215,1,24617,2024-03-23T06:57:41.387Z
soi2130,so867,p53,4,20015,2025-09-03T08:10:58.490Z
soi2131,so867,p325,1,11272,2024-09-25T01:58:13.811Z
soi2132,so867,p210,3,2047,2024-05-27T18:08:16.030Z
soi2133,so867,p331,5,10728,2025-11-17T01:43:08.438Z
soi2134,so868,p279,2,4053,2025-12-14T11:02:12.595Z
soi2135,so868,p189,3,18888,2025-04-21T18:12:46.272Z
soi2136,so868,p297,2,28944,2024-09-17T22:58:06.352Z
soi2137,so868,p84,3,38466,2025-03-16T12:16:33.150Z
soi2138,so869,p349,3,37144,2024-05-02T23:30:48.034Z
soi2139,so869,p158,4,3289,2024-06-12T14:57:54.846Z
soi2140,so869,p335,3,12997,2025-07-13T08:03:35.732Z
soi2141,so869,p334,1,25767,2024-03-19T09:31:40.304Z
soi2142,so870,p14,1,54970,2025-11-28T02:32:24.870Z
soi2143,so871,p128,1,53323,2025-01-16T13:14:16.936Z
soi2144,so871,p372,5,78769,2025-08-14T23:38:10.620Z
soi2145,so871,p65,5,77216,2025-11-06T17:28:42.114Z
